Text,IsToxic
"""

 Bye 

I'm not going to deal with the assholes any more.  Best wishes,  Boomer!  """,True
haha me grow up!? kid get a life and stop reverting ppls edits before you get banned,True
"You are clearly a sock puppet 

Dance for the Puppet master

Dance
Dance",True
THAT BLOCK DIDNT WORK YOU STUPID COW!,True
"You smell like doo doo! 

You stink!",True
"""::::::""""You know?  My neighbor is famous and I think he's gay.  The people down the road hate his guts and have surely testified.  Some have told me that these people have said so, but some other people don't have a clue or care one way or the other, while some have actually investigated the matter and found it nothing.""""'  24.255.11.149  

""",True
"Dear Mokele,
You have no right to tell people to die in a fire. Just because that IP address is being used for vandilism does not mean you can talk to people like that. You are in fact a bigger loser than the person who you block.",True
"J .Mabel you are a GARBGE! 

You delete Sorin Cerin?",True
YOU HAVE FINALLY GOTTEN ACCUSTOMED TO CHANGING YOUR OWN DIAPER WITHOUT ANYBODY'S HELP,True
"Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fat spotty cunt 
 Your an ugly fat cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fat spotty cunt 
 Your an ugly fat cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
 Your a fat spotty cunt 
 Your an ugly fat cunt",True
"Give your girlfriend Quentis a big kiss too, bunch of losers. Good riddance.",True
"I warnned you not to fuck with me Tony, and now looks whap happened!  This would have been a fuck of a lot easier on youe if you would have just let me comme back motherfucker Now you can join me as personae non gratae around here",True
"Suck it again, twerp.",True
"Question 

Can i squeeze your boobs until they pop out?",True
"you're so idi.o.t, so st.u.p.id guy, fu.c.k.i.n.g portuguese, i ha.te the portugueses",True
"Are you an Idiot Mr Caribbean H.Q.? 

Why are you reverting my changes while I am still editing the page? Or is it just that removal of pro-American references, and any informed edits infuriate you? Please desist from reverting my changes unless you are sure that they are (1) quite finished and (2) unbiased.

I suppose your thick head won't get some minor points of etiquette that are required of a real-world editor, given that you have won these all-powerful Wikipedia edits! 

Please, also, tell me if you are plain stupid or plain pro-American before reverting my changes. IN OTHER WORDS, PLEASE STOP VANDALISING MY EFFORTS AT WIKIPEDIA.",True
"This snowfire5 character doesn't know what he's talking about. I really suggest that you re-read Wikipedia's policies, as you clearly don't know any of them. A stupid television show is not worth mentioning in the article. You are an idiot.65.247.226.99",True
"I think it means: Me Turk man, me vill rape bad woomen, me vill teach dem a lesson, me vill cover der faces in gauze. me vill beat dose harlots up! S",True
Yeah! You dummy!  Bakutrix,True
"Your Attitude 

I don't like your fucking attitude. First you come across me uploading a picture that was NOT being used, and report it. now you can't even say sorry. You're a fucking LOSER!",True
"How did you let yourself get so fat and out of shape 

shameful.  just shameful.",True
"Yeah, he said he'd never heard of Ferrara, what a crook, the name bad lieutenant just appeared to him in a german sausage.",True
"""
That was one of your fucking """"copyedit""""s.   """,True
"Who the fuck do you think you are 

A checkuser or something?",True
"i think you're a mean prick! 

you are the meanest of them all and I shudder to think you may have bred!",True
"Here we go again, same idiot reverting my changes in a pathetic attempt to make Filipinos look Hispanic.   PacificWarrior101",True
I'M REALLY FUCKING SCARED 86.131.154.229,True
"yo 

you are a very big mother fucking idiot/loser.",True
"To Skier Dude 

I am so mad at you for deleting the page for Barry Dejay. You may think your really cool, but your a %$#@ head! I finally could of found an awesome cheat for my son's game, but for stupidity ruined it! Hope you feel like crap! That was a funny, reliable sourced, well argued article, but your %$@%ness had to ruin it! Get a life and stop %$#@ing wikipedia on your computer all day!",True
"is a scientifically proven epitome of an Arsehole (stretched and itching...) THAT's WHY he whines and bitches so pathetically on Wikipaedia 

Cheers!",True
"THAT IS BULL SHIT.

JEWS HAVE HIJACKED THIS SITE.

JEWS ARE PREVENTING OBAMA FROM BEING PRESIDENT

JEWS DID 9/11

JEWS ALL HAVE HUGE NOSES",True
You are one of the worst page vandals I have ever seen. Your repeated vandalism of a user page shows what a pathetically insecure individual you are.,True
"""
(.....)
Useless weirdo creatures like gvnayr should be irradiated not only from Wikipedia, but also from the real life/world. Such an useless creature, human waste. While other people are WORKING and doing things which takes EFFORT, this piece of crap is doing absolutely nothing! Simply the biggest loser I have ever """"met"""" around here on Wikipedia. If you guys want an Encyclopedia full of lies and nonsense stupid """"high-functioning autistic"""" things, then be my guest. Today is a """"sad"""" day for Wikipedia. Why? Because a """"normal"""" editor got blocked while editors like crazy obsessive lame gvnayr are still around spreading their uber-lameness.""",True
REDIRECT Talk:Fuck the Industry,True
"Go take a hike, scum! Why in the name of the Great Pumpkin do I have to provide a credible source?! Why doesn't the scum that edited the page with unfounded rumors have to provide a credible source?! According to them, the Great Pumpkin didn't appear at Hallowmas last year; I SAY HE DID! WHERE DO THEY CITE THEIR GODDAMN SOURCE THAT THE GREAT PUMPKIN DIDN'T APPEAR?

Honestly, you people are absolutely ridiculous. I've been saying for years that wikipedia is an unreliable joke full of false information, and this proves it. Someday, if I'm ever a college professor, I'm going to flunk every single one of my sources that cites a wikipedia artlce in their bibliography. Scum!",True
"Perhaps it is, but it is better than having some ass kissing friend of your unblock you. (  )",True
"Oh, no apology required! Yes, my user page is complete nonsense. Well, I am English, a Leftist, and male, but the fascism tripe is just pure, immature silliness. One of the reasons I am interested in Greek history is because of their left-wing political history. Please accept a ♥ from me.",True
"Lolapaloozas Preachy Fuck Award 

Given for being a recorded message using fuck-head. Yippee for untyped preaching!

http://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipedia.org/wiki/User_talk:AntiVMan#Dive_Right_In_Awardhttp://en.wikipe",True
What the f*** do you want at my talk page. I got no time to spend with you kiddo.,True
"Wow, how stupid are you guys? Speaking of selfish people Hybridlily, isn't changing the picture to someone that you personally perfer considered selfish, last time I checked it was.

Another thing I just discovered is that you can't read. Where does this article fucking say taht ALL Turks are Armenian, Kurd, and Greek converts?",True
"No Picture? WTF!!! 

Come on dickheads!, there should definitely be a picture of Thierry in there. He's the best player (imo) in the world and one of the most famous players recognised globally. WHy the fuck can't some one put a picture of him? If you lot (all those wankers who edit this thing) have something against him, this surely isn't the place for you to be. By next week if there ain't no picture,...",True
"AbcMonster
i give you everything you ever need cuz im abc monster i do what ever i want if u wanna no y cuz im abcmonster i trooled wikipedia you can stop me cuz im abcmonster MONSTER!",True
^ you are a dick whom is not notable and apparantly crawl wiki looking for ways to feed your narrisisim and hubris by proving important people not notable.,True
Oh wow last warning you aren't even a registered user!  Go get a girl or something or edit other Wikipedia articles just really get a fucking life!,True
REX deserves to die like the stupid Euro dog he is. Where is Hitler when we need him?,True
"You really are a pretentious twat, aren't you?",True
on how crap you talk,True
"you are a slurgnog, dumbdip piece of mush foggart!",True
"omg everybody knows she's a lesbian. come out, emma. duh!",True
"Burn in hell Weasel 

Don't believe the JEWISH HOLOCAU$T LIES.",True
"that mrscrimpf guy or whatever is such an idiot, he removed all your edits",True
". Crzrussian, slit your wrists",True
"Blimey! ... 

... you really are a sad , fat sack of Sh1t, aren't you?",True
"THIS IS MY TALK PAGe, BITCH!",True
"sicko 

You sick bastard. You make me sick.",True
"Todd, you're a dumbass.",True
"Have you seen the reference to their claim, you moron''?? This is not a source. It´s their POV. Once I have more time I will reduce your Pashtun nationalist POVs here on Wiki and give order to my uncles and cousins the execution of Pashtuns in the entire northern Afghanistan down to Gardez, Jalalabad, Lashkargah, Logar, Paghman, Laghman, Kunduz, Herat, Farah ... whereever immigrant descandants of violent Kuchis settled and took non-Pashtun lands away and traditional Tajik countries. 84.59.190.210",True
"JzG

Wrong is still wrong, the circumstances don't matter. You won't be punished though because you are part of the admin. of this site now. You need to grow up, you fucking loser. I just called it how I saw it. It is a suicide and she will burn in hell for it. Also, You will never get rid of me, you and your deviant family have now become my personal project. I'm working on a website about your sister as we speak so everyone will know all about what a stupid cunt she was and why it is good that she is now a festering corpse in the ground. It can only be hoped that the rest of your family will follow shortly after so your defective gene's will no longer contaminate the gene pool. Here's hoping that the terrorists make a stop in your hometown soon, it would not be a big loss.",True
SHUT THE FUCK UP BITCH U DONT KNOW ME SO I SUGGEST U KEEP UR FUCKIN MOUTH SHUT AND MIND UR OWN BUSINESS U DAMN NERD.,True
"and your little faggot boy Propol, pray, pray little wonk that I don't find your little ass and kill you",True
"""
 
Reply to vandal Wakkeenah
To all the vandals and so called just administrators, the air dates are minor problems, the facts and details surrounding Reeves suicided are not being written well enough, as everybody else is reporting, the fact that Reeves was to fight Moore next day, is also being reverted, this is pure vandalism. As far as spelling goes by Vesa or Projects or whoever, well, if you keep on repeating yourself and have no time, some spelling errors might occur, but it's not the spelling that counts but content which is being vandalised by so called just users and administrators of this so called just wikipedia. And it is obvious wahkeenah has some personal interest in this, proof: All over internet we have Reeves' death explained in detail and possible people involved, but over here he is taking everything down, the idiotic administratotors are reversing it, thus making themselves look stupid and ignorant by not realizing the historical facts.""",True
"Edit request from 174.3.185.61, 28 June 2010 

Mauler90 is still a faggot 

174.3.185.61",True
"And from what ive seen over the year and a half ive been on here, your the only once who truly gives a flying fuck about the unreferenced stuff.",True
go fuck yourself too you fucking piece of shit! block me! as if i gave a shit! fuck wikipedia! D,True
"""

 HOW DARE YOU, HOW DARE YOU KUBIGULA, HOW  DARE YOU!!!!!!!!!!!! 

HOW DARE YOU DELETE BRILLIANT ARTICLE ON NILLIAM """"THE PHENOMENA"""" TOWNSIRIS

I CAN SENSE A PRESENCE ABOUT YOU BOY, AN EVIL PRESENCE, MAY THE FORCE FROM THE SPIRIT OF A SEAHORSE UNLEASH THE EXPECTO PATRONUM UPON YOU, YOU MUST EXPRESS KINDNESS TO NILLIAM TOWNSIRIS, FOR HE IS OUR SAVIOUR, THE ANSWER TO OUR ULLILOQUITY. IF YOU AS SO MUCH BLINK WHEN READING THE NEXT ARTICLE, THEN YOU WILL JUST MISS OUT THERE TIGER.""",True
suck my dick irish guy you faggot,True
But Conan-San also said SOURCE OR DIE!,True
"""

There won't be any future, as I already have decided that Wikipedia is a stupid project.  I won't contribute to this project which insists on keeping obvious bullshits in it's articles due to Political Correctness, artificial promotion of women, or similar trends and moronic considerations.  You guys can all be happy and """"proud"""" that you are part of spreading bullshit in Information Age.""",True
". Start your hostile attacks now, Pgagnon999",True
"Orangemarlin, you're an asshole and that's all there is to it!",True
What are you talking about? When did I use my adminship in any argument? You are being ridiculous. -  (formerly ) talk,True
"Bitch 

You are a little bitch. I fuckin spent 6 hours on big sam (rapper) an you call it fuckin vandolism, hard ass aint you, fuck you i'm makin a true ass page an you wack off an delete my page. What the fuck is up, your like a snitch but to yourself. I'll fuckin edit your bitch ass page an delete that shit. I'll fuck up every single thing on your gay ass website if you keep deletin my ass. Wanna talk to me, IM me at GuttyBoy3D or email me at GuttyBoy3D@aol.com",True
There's a better answer to the question: the people that made the anime fucked up.,True
"Suck my c*ck 

You're  a nazi.",True
"Srnec, you blunt idiot! I wrote that article, and I'm 8 years old. Next time you look at an article, JUDJE IT WITH CARE!",True
"What the %#@* is wrong with you? Calm down,or I'll report you to an admin!!",True
where'd you get that information you dont know shit about DDG,True
"Yeah, whatever... There is nothing worse than a nerd on a power trip! It's because of people like you that I'm getting sick and tired of Wikipedia!",True
"""

Another Armenian racist. They said in their concerts """"kill all the Turks, i can kill a Turk with my bare hands"""". Their concerts closed to Turks. They said """"Dogs and Turks not allowed"""". The reason of these things are Armenian racism. They grow up their children with racism. And without racism Armenia cannot grow. """,True
"UNLIKE THE ANCIENT GREEKS, THE IDIOT WHO BLOCKED ME IS A MONGREL CREATED BY INTERBREEDING WITH THE TURKS. JUST ANOTHER GREEK FOOL WHO DOESN'T KNOW SHIT. 98.195.24.26",True
"Listen up Chaoshi. You may think you are all that, but you're not. You deleting my edits is very stupid, because I will get you. Got it?   Bakutrix",True
"ITS TIME TO KICK THESE LEFTIST FOOLS OFF WIKIPEDIA 

ENOUGH OF THIS LEFT WING PROPAGANDA AND NONSENSE",True
"Yeah, just a bunch more whiney suck garbage from this problematic editor. Have a look at all the spew GabeMc posted on mine and Andreasesgde's talk pages that has not ben complained  about and it soon becomes apparent that the scales have been tipped in this now cocky editor's favour. You have to admit that complaining about an apologie on your talk page as harrassement it about as childish as the on looker that buys into his political antics. Me thinks a meatpuppet or even a sockpuppet  case will arise from this nonsense in the future. I find it way to hard to believe that so many editors can not feel like total idiots when they get caught not doing more than three minutes of investigation before acting. I am disgusted and come to realize the WP system is a complete and utter embarrasing joke. Gabe and I had an agreement (I won't disclose the details to protect him) and after the plan began to work he turned on me like a rabid dog. Some thanks. I disagreed with his edits and now watch him inject his non-approved the/The changes to Pink Floyd and other articles as  a cocky test to rape and pilage another few hundred music articles with his same the/The nonsense currently being mediated and under dispute. This guy isn't interested in furthering WP. He only wants to have his name in lights with [WP:Ownership]. I guess this IP is done and time to go back to account editing again. This was much more fun! Bite me bitches! Hasta Luego! Joe 99.251.125.65",True
JP GORDON IS A JEW LOVING KIKE FAGGOT LOSER. WASTES HIS TIME ON A FREE WEBSITE FOR COCKSUCKING JEWS,True
"special message 

$uck d!ck  216.172.142.151",True
"Oh just fuck you! when I get unblocked your ganna see some shyt, cuz I'm commin' foe you, and don't lye this is cuz I'm black, I'd get the police involved if I wasn't a nigger, you better unblock me now If you whant me ta stop being so black,",True
"Brother   you are jerk and don't have roots in your motherland. You just vandalise my Maratha Clan system and i went crazy to see it. I am very hot temper Maratha man. You need a breake and go to yor motherland visit your clan deities , gods , peoples and talk with them about Hindu traditions and cultuers. Whatever the white peoples says , writes and states is very correct and we Hindus are ought to belive it blindly is now over. Their is big information written in local Indian languages about every aspect , part , traditions , gods , religion and everything , but cunningly ignored and missinterpreted by western and more disturbing our own Indian scholers. We people have the duty to show the world the truth.. This conspiracy is very ancient and may be found in all mankind cultuers. As strong fish eats the poor fish. First you should understand the politics behind it and then fight your own bothers. I am devotee of god Tirupati Bhalagi , have visited the temple and i chalange you that if you want to show your power , inteligence anywher then you show it that in Balagi article and lets us see that how much good , basic , real information can you add and do the same that i have done at Maratha Clan Sysyem and Khandoba. I request you to use your power , inteligence , skills for good things and in right way and not to fight your own brothers and vandalis articales related to Hinduism because our enimies wiil take diadvantage of it. With best regards    Vishal1976",True
"Fuck you, unpopular opinion, you disgusting faggot.",True
"fuck you 

 fuck you fuck wekipedia, fuck all you good for nothing dipshits who would not shit if it came out of your ass. Go fuck yourself and stay in dreamland.",True
"""

Just face the truth: you can't escape it!
User:Arilang1234 didn't edit your foul, slimy racist template, you loser. I suggest that YOU stop pretending that Manchus are ethnically Chinese. How about YOU face the undeniable truth?

And how about YOU stop making false accusations about other users?   

Following the blocking of the above user, I am very surprised that you haven't been blocked from editing Wikipedia as well given that your Manchu ethnicity template itself (as created by you) is also a blatant violation of Wikipedia policy. 96.9.180.213  

Barnstar
  The Monkey's Barnstar For pushing forward fringe views on Wikipedia, especially your foul, slimy, racist view that Manchus are ethnically Chinese. You have proven yourself to be more barbaric than this monkey. Here's a banana.

Congratulations for acting like a monkey!
Wow, so you have managed to earn The Monkey's Barnstar. You must be highly barbaric then. 209.162.35.64  

Stop making false accusations
Congratulations for calling User 77.182.67.105 the """"h word"""". Well I have news for you: User 77.182.67.105 is not ethnically Chinese. So just face the truth and stop name-calling, you racist Manchu! Otherwise, I will get my meatpuppet to stop you in your tracks!   """,True
"Worse than useless nitwit 

Total waste of skin, this BS artist89.168.178.195",True
"You're being a jerk! 

Why do you insist on deleting the Radioactive Friends of the Deep page!?  This comic series is legitamet and one of the reasons you don't get anything on Google is because it's all in a different language and Google doesn't do different languages!!  Can we please just leave the page?  We are currently trying to get more soild information and trying to find a link that well let people view the actually comics.
Thank you for your time!",True
Mad scientist u suck maaan,True
"""

Baby Got Back Section?
Oh my god
Becky, look at her butt
It is so big, uh
She looks like one of those rap guys girlfriends, but, uh, y'know, uh
Who understands those rap guys,uh
They only talk to her because she looks like a total prostitute, okay
I mean her butt
It's just so big, uh
I can't believe it's just so round
It's like out there
I mean, uh, gross
Look, uh, she's just so black
I like big butts and I can not lie
You other brothers can't deny
That when a girl walks in with an itty bitty waste
And a round thing in your face
You get sprung
Wanna pull up front
Cuz you notice that butt was stuffed
Deep in the jeans she's wearing
I'm hooked and I can't stop staring
Oh, baby I wanna get with ya 
And take your picture
My homeboys tried to warn me
But with that butt you got
Makes me so horny
Ooh, rump of smooth skin
You say you wanna get in my benz
Well use me use me cuz you aint that average groupy
I've seen them dancin' 
To hell with romancin'
Sweat, wet, got it goin like a turbo vette
I'm tired of magazines
Saying flat butts are the thing
Take the average black man and ask him that
She gotta pack much back
So Fellas
Has your girlfriend got the butt 
Tell her to shake it, shake that healthy butt
Baby got back
I like'em round and big
And when I'm throwin a gig
I just can't help myself
I'm actin like an animal
Now here's my scandal
I wanna get you home
And uh, double up uh uh
I aint talkin bout playboy
Cuz silicone parts are made for toys
I wann'em real thick and juicy
So find that juicy double
Mixalot's in trouble
Beggin for a piece of that bubble
So I'm lookin' at rock videos
Knockin' these bimbos walkin' like hoes
You can have them bimbos
I'll keep my women like Flo Jo
A word to the thick soul sistas
I wanna get with ya
I won't cus or hit ya
But I gotta be straight when I say I wanna uhhhh
Till the break of dawn
Baby got it goin on
A lot of ??? won't like this song
Cuz them punks like to hit it and quit it
And I'd rather stay and play
Cuz I'm long and I'm strong
And I'm down to get the friction on
So Ladies
If you wanna roll my Mercedes
Then turn around
Stick it out
Even white boys got to shout
Baby got back
Baby got back
Yeah baby
When it comes to females
Cosmo ain't got nothin to do with my selection
36-24-36
Uh-uh
Only if she's 5'3""""
So your girlfriend rolls a Honda
Playin' workout tapes by Fonda
But Fonda ain't got a motor inna' back of her Honda
My anaconda don't want none unless you've got buns hon
You can do side bends or sit-ups, but please don't lose that butt
Some brothers wanna play that hard role 
And tell you that the butt ain't gold
So they toss it and leave it
And I pull up quick to retrieve it
So Cosmo says you're fat
Well I ain't down with that
Cuz your waste is small and your curves are kickin
And I'm thinkin bout stickin
To the beanpole dames in the magazines
You aint it miss thing
Give me a sista I can't resist her
Red beans and rice didn't miss her
Some knucklehead tried to dis
Cuz his girls are on my list
He had game but he chose to hit 'em
And I pull up quick to get wit 'em
So ladies if the butt is round
And you wanna triple X throw down
Dial 1-900-mixalot and kick them nasty thoughts
Baby got back
Baby got back
Little in the middle but she got much back""",True
"niggerballs 

Why did you delete the page, you asshole?",True
"Rich niggaaaazzz 

Your a nigger 66.35.55.23",True
"PINAPPLES DO NOT WEAR BATHROBES. THEY WEAR BRASSIERES. AND HAVE MUSTACHES (IF THEY ARE DISTIGUISHED). THEY ARE A DISTANT RELATION TO THE WARTY, DAY-OF-THE-WEEK UNDERPANTS.",True
"""
I see nothing wrong with calling an asshole """"asshole"""".  """,True
"Wow asking some one his nationality is racial, don't you think you need to grow up then. In that case every author writing article on your bloody jihad would be a hero, And every american who were killed are fools. For me you all are the same, i wont see a pen in your hand. it will be some freaking gun or grenade.",True
co/ck - pen-i.s. international,True
The only thing you are persistant at you ugly bastard is fucking the TROLL''',True
"PN News
You mean the people here actually care about the talk page of a low importance-rated article? I'm surprised at this news. I left that comment in the in the edit because the person who consistantly reverts it back has no justifiable reason to do so. The information I provided for PN News' moveset is stated clearly and is from reliable sources, yet the fucktard keeps reverting it.",True
"Any particular reason a fat homosexual speaks na gaeilge, Who is so quick to put people down, could you be anymore of a horrible person, that you would do this so everyone. Is fuath liom -.- soith ^_^",True
"Please note that your comments are not welcome if you're going to whine to me like a little girl or if you're going jump on my dick because of something I did or said, but if you're a wiseguy that does so anyways, I'm going to laugh my ass off at your faggieness and I'm not going to take your comment seriously.",True
ORLY? Fuck You Again n00b,True
"WTF? 

Why have i been blocked ?, i've done nuthin' wrong -",True
Liars burn in Hell without Salvation.,True
"Comment 

The gnaa are among the biggest losers on the planet.  Their website, a collection of some of the most unfunny shit I've ever read, is an example of how to fail at life.  Verdict: unfunny, unoriginal, piss poor.",True
You are harassing me and annoying me. Stop it or else!,True
"The fat kid

What was it like growing up as the fat kid?",True
"""
Well, you're using criteria that you have decided constitute a legitimate decision procedure for establishing whether something is Israeli. Content decisions can't be made that way here. I have a decision procedure that enables me to decide who is an idiot and yet annoyingly I am not allowed to deploy it in articles about living people who clearly meet the criteria. ''' - talk''' """,True
"I dont care I just want unblocked Damn it. After my final warning I DID NOT DISRUPT. I STOPPED
BUT SOMEONE ELSE BOTHERED HAUNTED ANGEL AND I GOT BLAMED. So unban me GD IT.",True
"Zealot 

That's what you are. I hope you die to a long agonizing illness while a medical doctor tells you that if you can believe two plus two is five you'll be cured, but pain trying to believe that is too much for you to even dare to try to believe it. Then there must be a minister from ministry of the truth always smiling and creating articles where you are made Wilson, the enemy of the Party.

IP resetting. Now.

Yours truly,

Reality
87.92.95.94",True
I no longer give a shit! Go ahead and fuck up the article! I will have a good laugh when egg hits face after shit hits fan.,True
you are a raging gay and i think you are so sad that you give a flying f**k about CCGT's,True
"Ok, so they weren't terrorists prior to 2001, they only became terrorists when the US chose to designate then such? What planet do you live on....nod!",True
"Admin or Fascist? 

Just wondering, are you a Admin, a Fascist or both?

So the only crap one can post on Liberalpedia is crap from God-hating liberal sites? You undid two links of mine because they actually are based on what the Bible says? What a sad LITTLE boy you are.69.14.97.53",True
Your'e a fucking nerd. And I feel real bad for your mother.,True
